"id","name","number_of_seasons","number_of_episodes","original_language","vote_average","overview","adult","first_air_date","last_air_date","homepage","in_production","popularity","type","status","tagline","genres","created_by","languages","networks","origin_country","spoken_languages","production_companies","production_countries","episode_run_time"
92209,Truth Seekers,1,8,en,7.258,"A ghost-hunting duo team up to uncover and film paranormal sightings across the U.K. and share their adventures on an online channel. Their supernatural experiences grow more frequent, terrifying, and even deadly as the pair begin to uncover a conspiracy that could threaten the entire human race.",False,"2020-10-30","2020-10-30",https://www.amazon.com/dp/B08J19WYTW,False,14.606,Scripted,Canceled,"The truth is way, way out there.",Comedy,"Simon Pegg, Nick Frost, Nat Saunders, James Serafinowicz",en,Prime Video,"GB, US",English,"Stolen Picture, Amazon Studios","United Kingdom, United States of America",30
88408,The New Pope,1,9,it,7.632000000000001,"As Pope Pius XIII hangs between life and death in a coma, charming and sophisticated moderate English aristocrat Sir John Brannox is placed on the papal throne and adopts the name John Paul III. A sequel series to “The Young Pope.”",False,"2020-01-10","2020-02-07",https://www.hbo.com/the-new-pope,False,17.240000000000002,Miniseries,Ended,Everyone can be a saint.,Drama,Paolo Sorrentino,"en, it, la",Sky Atlantic ,IT,"English, Italiano, Latin","Wildside, Mediapro, The Apartment Pictures, Haut et Court","France, Italy, Spain",58
31718,Darker than Black,2,37,ja,7.7,"Ten years ago, a mysterious spatial anomaly now known as ""Heaven's Gate"" appeared in South America, shortly followed by the opening of ""Hell's Gate"" in Tokyo altering the sky and wreaking havoc on the landscape. The real stars disappeared, replaced by false stars. During this time, people possessing various special abilities — called ""Contractors"" — emerged, each capable of different supernatural feats. Following the disastrous Heaven's War, the United States lost its dominant position as a superpower to a mysterious organization named the Syndicate. The story revolves around a Chinese contractor codenamed ""Hei"" as he undertakes various espionage and assassination missions in Tokyo.",False,"2007-04-06","2009-12-25",http://www.d-black.net/,False,23.708000000000002,Scripted,Ended,"","Animation, Action & Adventure, Sci-Fi & Fantasy, Mystery","",ja,MBS,JP,日本語,"MBS, Aniplex, SQUARE ENIX, BONES",Japan,25
97525,To Your Eternity,3,41,ja,8.279,"In the beginning, an ""orb"" is cast unto Earth. ""It"" can do two things: change into the form of the thing that stimulates ""it""; and come back to life after death. ""It"" morphs from orb to rock, then to wolf, and finally to boy, but roams about like a newborn who knows nothing. As a boy, ""it"" becomes Fushi. Through encounters with human kindness, Fushi not only gains survival skills, but grows as a ""person"". But his journey is darkened by the inexplicable and destructive enemy Nokker, as well as cruel partings with the people he loves.",False,"2021-04-12","2023-03-12",https://anime-fumetsunoanatae.com,True,26.532,Scripted,Returning Series,"","Animation, Drama, Action & Adventure, Sci-Fi & Fantasy","",ja,NHK Educational TV,JP,日本語,"Brain's Base, NHK Enterprises, NHK, Drive",Japan,25
113178,Alien Worlds,1,4,en,6.7829999999999995,"Applying the laws of life on Earth to the rest of the galaxy, this series blends science fact and fiction to imagine alien life on other planets.",False,"2020-12-02","2020-12-02",https://www.netflix.com/title/81026141,False,11.76,Miniseries,Ended,"",Documentary,"",en,Netflix,GB,English,Wall to Wall,United Kingdom,42
8514,RuPaul's Drag Race,15,207,en,7.681,"Join RuPaul, the world's most famous drag queen, as the host, mentor and judge for the ultimate in drag queen competitions. The top drag queens in the U.S. will vie for drag stardom as RuPaul, in full glamazon drag, will reign supreme in all judging and eliminations while helping guide the contestants as they prepare for each challenge.",False,"2009-02-02","2023-04-14",https://www.mtv.com/shows/rupauls-drag-race,True,176.43400000000003,Reality,Returning Series,Putting Realness Back Into Reality,Reality,RuPaul,en,"MTV, Logo, VH1",US,English,World of Wonder,United States of America,43
7537,Tomorrow is forever,1,160,es,7.4,"Mañana es para siempre is a Mexican telenovela that began airing on October 20, 2008 on XEW-TV, also known as Canal de las Estrellas. It is produced by the Televisa television network and is a production of Nicandro Díaz González. It stars Silvia Navarro as ""Fernanda Elizalde"", Fernando Colunga as ""Franco Santoro and Eduardo Juarez"" and Lucero as ""Bárbara Greco"" the main villain of the story.

Its was one of the most popular soap operas in the history of Univision, its finale having been watched by over 11 million viewers, faring well against US mainstream shows.

It is a remake of the 2007–2008 Colombian telenovela by RCN Pura Sangre, which starred Rafael Novoa, Marcela Mar and Kathy Saenz in the antagonic role.",False,"2008-10-20","2009-05-29",http://www2.esmas.com/entretenimiento/telenovelas/manana-es-para-siempre/,False,137.887,Scripted,Ended,"",Drama,"Mauricio Navas, Guillermo Restrepo",es,Las Estrellas,MX,Español,"","",45
987,General Hospital,33,3306,en,5.6450000000000005,"Families, friends, enemies and lovers experience life-changing events in the large upstate New York city of Port Charles, which has a busy hospital, upscale hotel, cozy diner and dangerous waterfront frequented by the criminal underworld.",False,"1963-04-01","2023-10-02",http://www.abc.go.com/shows/general-hospital,True,89.661,Scripted,Returning Series,"",Soap,"Frank Hursley, Doris Hursley",en,ABC,US,English,"Disney Branded Television, Selmur Productions",United States of America,36
102321,Looney Tunes Cartoons,6,230,en,7.753,"A series of short form cartoons starring the iconic and beloved Looney Tunes characters. Bugs Bunny, Daffy Duck, Porky Pig and other marquee Looney Tunes characters are featured in their classic pairings in simple, gag-driven and visually vibrant stories.",False,"2020-05-27","2023-07-27",https://www.max.com/shows/e90f1b95-4825-4f3d-bbe2-4cbc82dc7229,False,244.74499999999998,Scripted,Ended,"","Family, Animation, Comedy","",en,"HBO Max, Max",US,English,Warner Bros. Animation,United States of America,0
117378,Mouse,1,20,ko,8.49,"A psychopath's ruthless serial murders have left the entire nation gripped with fear and chaos. A honest and justice-seeking rookie police officer and a veteran detective with tragic past, face against the killer. After the encounter with the psychopath, their lives totally change.",False,"2021-03-03","2021-05-19",http://program.tving.com/tvn/mouse,False,26.375,Scripted,Ended,The most heinous psychopath. the most evil predator ever. the truth of the unsolved case.,"Crime, Mystery, Sci-Fi & Fantasy",Choi Ran,ko,tvN,KR,한국어/조선말,"HIGROUND, Studio Invictus, Fantagio",South Korea,76
3797,Life,2,32,en,7.790000000000001,"Complex, offbeat Detective Charlie Crews returns to the force after serving time in prison for a crime he didn’t commit. Crews’ new lease on life has provided him with a Zen-like outlook, peace of mind and no need for vengeance, an attitude which can be challenging to maintain when someone he cares about is threatened — or when he is investigating the mystery surrounding the murder he was falsely accused of.",False,"2007-09-26","2009-04-08","",False,65.763,Scripted,Ended,"",Drama,Rand Ravich,en,NBC,US,English,"","",45
75775,Junji Ito Collection,1,12,ja,8.0,A collection of animated horror stories based on the works of Japanese artist Junji Ito.,False,"2018-01-05","2018-03-23",http://itojunji-anime.com/,False,17.819,Scripted,Ended,"",Animation,"",ja,WOWOW Prime,JP,日本語,Studio Deen,Japan,25
17638,Falling Angel,1,182,es,8.2,"Set in New York, the serial features the street-wise Ángel, who treats life as a game he plays to win. He tangles with the power-hungry Martín, who is engaged to a stunning, feisty lawyer named Manuela. She decides to defend Ángel, even though Martín wants to destroy him. Neither of the men know that Ángel is Martín's own son. Our hero learns that love is the only key to survival.",False,"2009-05-25","2010-02-12",http://msnlatino.telemundo.com/novelas/mas_sabe_el_diablo,False,58.261,Scripted,Ended,"","Drama, Soap","David Posada, Jimena Romero",es,Telemundo,US,Español,"","",45
103465,Into the Unknown: Making Frozen II,1,6,en,6.9079999999999995,"The team behind Frozen II open their doors to cameras for a six-part documentary series to reveal the hard work, heart, and collaboration it takes to create one of the most highly-anticipated films in Walt Disney Animation Studios’ near-century of moviemaking. Cameras were there to capture an eye-opening - and at times jaw-dropping - view of the challenges and the breakthroughs, the artistry, creativity and the complexity of creating the #1 animated feature of all time.",False,"2020-06-26","2020-06-26",https://www.disneyplus.com/series/into-the-unknown-making-frozen-2/6PWutGrMQzCI,False,10.379000000000001,Documentary,Ended,"",Documentary,"",en,Disney+,US,English,Walt Disney Animation Studios,United States of America,33
38165,ThunderCats,1,26,en,7.964,"The ThunderCats are on the move! After the kingdom of Thundera is attacked by the lizard people, Lion-O leads Tygra, Cheetara and the other heroes on a quest for the Book of Omens and the magic stones of legend. But he'll have to face villains like Mumm-Ra, the ancient evil sorceror, and Slithe, the dangerous lizard general. Luckily, he has the Sword of Omens and its amazing powers at his disposal.",False,"2011-07-29","2012-06-16",http://www.cartoonnetwork.com/tv_shows/thundercats/index.html,False,16.577,Scripted,Ended,"","Animation, Sci-Fi & Fantasy, Action & Adventure",Tobin Wolf,en,Cartoon Network,US,English,"Warner Bros. Animation, STUDIO4℃","",30
42368,Lilyhammer,3,24,en,7.4,"After Frank The Fixer Tagliano testifies against his Mafia boss in New York, he enters the Witness Protection Program and makes an unusual demand: he wants to be set up with a new life in the Norwegian small town of Lillehammer or as he calls it, Lilyhammer.",False,"2012-01-25","2014-12-17",https://www.netflix.com/title/70221438,False,18.539,Scripted,Ended,"","Drama, Comedy, Crime","Anne Bjørnstad, Eilif Skodvin","os, no, en","Netflix, NRK1",NO,"Norsk, English",Rubicon TV AS,Norway,58
44264,Endeavour,9,35,en,8.146,"The early days of a young Endeavour Morse, whose experiences as a detective constable with the Oxford City Police will ultimately shape his future.",False,"2013-04-14","2023-03-12",https://www.itv.com/watch/endeavour/2a1229,False,128.63299999999998,Scripted,Ended,"A crusade in search of justice, risking everything for the truth ...","Crime, Drama, Mystery",Russell Lewis,en,ITV1,GB,English,"ITV Studios, Mammoth Screen, Masterpiece",United Kingdom,90
119279,Solos,1,7,en,6.872,"Anthology series telling character-driven stories set at different moments in time, aiming to showcase that during people's most isolated moments, and in disparate circumstances, the human experience connects everyone.",False,"2021-05-21","2021-05-21",https://www.amazon.com/dp/B09463V1PW,False,9.859,Miniseries,Ended,Explore humanity.,"Sci-Fi & Fantasy, Drama",David Weil,"es, en",Prime Video,US,"Español, English",Amazon Studios,United States of America,26
107775,"I love you, Güero",1,96,es,7.7,"“La mexicana y el güero” is the story of some scammers who try to deceive a millionaire who is looking for his biological mother through a plan that is funny about what is complicated.  Itatí Cantoral, Gala Montes, Juan Soler, Luis Roberto Guzmán, Montserrat Marañón, Jacqueline Andere, Rodrigo Abed and Laura Vignatti, among many other stars.",False,"2020-08-17","2020-12-28",https://www.lasestrellas.tv/telenovelas/la-mexicana-y-el-guero,True,39.620999999999995,Scripted,Returning Series,"","Family, Comedy, Soap",Kary Fajer,es,Las Estrellas,MX,Español,Televisa,Mexico,45
34014,An Idiot Abroad,3,19,en,7.685,"An Idiot Abroad is a British travel documentary television series broadcast on Sky1 and Science, as well as spin-off books published by Canongate Books, created by Ricky Gervais and Stephen Merchant and starring Karl Pilkington. The ongoing theme of both the television series and the books is that Pilkington has no interest in global travel, so Merchant and Gervais make him travel while they stay in the United Kingdom and monitor his progress.",False,"2010-09-23","2012-12-14",http://www.anidiotabroad.com,False,110.064,Documentary,Ended,"","Comedy, Documentary",Ricky Gervais,en,Sky One,GB,English,"Sky, Me + You Productions, RiSK Productions","",43
129418,Brand New Cherry Flavor,1,8,en,7.1,"A filmmaker heads to Hollywood in the early ’90s to make her movie but tumbles down a hallucinatory rabbit hole of sex, magic, revenge — and kittens.",False,"2021-08-13","2021-08-13",https://www.netflix.com/title/80233374,False,13.595999999999998,Miniseries,Ended,"","Drama, Mystery, Sci-Fi & Fantasy","Nick Antosca, Lenore Zion",en,Netflix,US,English,"UCP, Eat the Cat",United States of America,51
